#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
POLR2G	TCEA3	9606.ENSP00000301788	9606.ENSP00000406293	0	0	0	0	0	0.744	0	0.565	0.884
POLR2G	TCEA2	9606.ENSP00000301788	9606.ENSP00000343515	0	0	0	0	0.055	0.744	0	0.566	0.885
POLR2G	SUPT5H	9606.ENSP00000301788	9606.ENSP00000470252	0	0	0	0	0.083	0.997	0.500	0.665	0.999
POLR2G	POLR2L	9606.ENSP00000301788	9606.ENSP00000324124	0	0	0	0	0.199	0.998	0.900	0.950	0.999
POLR2L	TIMM13	9606.ENSP00000324124	9606.ENSP00000215570	0	0	0	0	0.424	0	0	0	0.424
POLR2L	SNAPC2	9606.ENSP00000324124	9606.ENSP00000221573	0	0	0	0	0.067	0	0.500	0.076	0.531
POLR2L	SNRPA	9606.ENSP00000324124	9606.ENSP00000243563	0	0	0	0	0.121	0.553	0	0.138	0.632
POLR2L	XRCC1	9606.ENSP00000324124	9606.ENSP00000262887	0	0	0	0	0.058	0	0.400	0	0.410
POLR2L	TAF12	9606.ENSP00000324124	9606.ENSP00000263974	0	0	0	0	0.061	0.800	0.500	0	0.897
POLR2L	SSU72	9606.ENSP00000324124	9606.ENSP00000291386	0	0	0	0	0.067	0	0.400	0.069	0.433
POLR2L	POLR3K	9606.ENSP00000324124	9606.ENSP00000293860	0	0	0	0	0.338	0.949	0.800	0.822	0.998
POLR2L	UBTF	9606.ENSP00000324124	9606.ENSP00000302640	0	0	0	0	0.059	0.084	0.500	0.151	0.585
POLR2L	ZRSR2	9606.ENSP00000324124	9606.ENSP00000303015	0	0	0	0	0	0	0.500	0.165	0.564
POLR2L	UQCRQ	9606.ENSP00000324124	9606.ENSP00000367939	0	0	0	0	0.373	0	0	0.091	0.406
POLR2L	SAP18	9606.ENSP00000324124	9606.ENSP00000481842	0	0	0	0	0.477	0	0	0	0.477
POLR2L	PPP1R26	9606.ENSP00000324124	9606.ENSP00000349274	0.106	0	0	0	0.560	0	0	0	0.590
POLR2L	RPL17	9606.ENSP00000324124	9606.ENSP00000463842	0.042	0	0	0	0.612	0	0	0	0.612
POLR2L	TAF15	9606.ENSP00000324124	9606.ENSP00000474096	0	0	0	0	0.256	0	0.500	0.078	0.627
POLR2L	PTBP1	9606.ENSP00000324124	9606.ENSP00000349428	0	0	0	0	0.258	0	0.500	0.137	0.651
POLR2L	TNKS1BP1	9606.ENSP00000324124	9606.ENSP00000437271	0	0	0	0	0.042	0.770	0	0	0.770
POLR2L	PPP2R1A	9606.ENSP00000324124	9606.ENSP00000324804	0	0	0	0	0.134	0.800	0	0.057	0.822
POLR2L	TCEA3	9606.ENSP00000324124	9606.ENSP00000406293	0	0	0	0	0.106	0.749	0	0.482	0.873
POLR2L	TCEA2	9606.ENSP00000324124	9606.ENSP00000343515	0	0	0	0	0.106	0.749	0	0.505	0.879
POLR2L	SUPT5H	9606.ENSP00000324124	9606.ENSP00000470252	0	0	0	0	0.056	0.985	0.500	0.399	0.995
POLR3K	SNAPC2	9606.ENSP00000293860	9606.ENSP00000221573	0	0	0	0	0.042	0	0.500	0.097	0.529
POLR3K	RHBDF1	9606.ENSP00000293860	9606.ENSP00000262316	0	0	0	0	0	0	0	0.446	0.446
POLR3K	TRMT1	9606.ENSP00000293860	9606.ENSP00000466967	0	0	0	0	0.115	0	0	0.396	0.442
POLR3K	SUPT5H	9606.ENSP00000293860	9606.ENSP00000470252	0	0	0	0	0	0.401	0	0.269	0.543
POLR3K	SNRNP25	9606.ENSP00000293860	9606.ENSP00000372482	0	0	0	0	0.451	0	0	0.457	0.689
POLR3K	TCEA3	9606.ENSP00000293860	9606.ENSP00000406293	0	0	0	0	0	0	0	0.719	0.719
POLR3K	TCEA2	9606.ENSP00000293860	9606.ENSP00000343515	0	0	0	0	0.045	0	0	0.722	0.723
POLRMT	TRIM28	9606.ENSP00000465759	9606.ENSP00000253024	0	0	0	0	0.163	0.292	0	0.086	0.411
POLRMT	RNF126	9606.ENSP00000465759	9606.ENSP00000292363	0	0	0	0	0.181	0.048	0	0.414	0.503
POLRMT	WDR24	9606.ENSP00000465759	9606.ENSP00000293883	0	0	0	0	0.438	0	0	0	0.438
POLRMT	TUT1	9606.ENSP00000465759	9606.ENSP00000308000	0	0	0	0	0.354	0	0	0.139	0.420
POLRMT	RHOT2	9606.ENSP00000465759	9606.ENSP00000321971	0	0	0	0	0.384	0	0	0.102	0.423
POLRMT	TUFM	9606.ENSP00000465759	9606.ENSP00000322439	0	0	0	0	0.274	0.088	0	0.343	0.527
POLRMT	PUSL1	9606.ENSP00000465759	9606.ENSP00000368318	0	0	0	0	0.161	0	0	0.333	0.417
POLRMT	THAP4	9606.ENSP00000465759	9606.ENSP00000385006	0	0	0	0	0.534	0	0	0	0.534
PORCN	WNT4	9606.ENSP00000322304	9606.ENSP00000290167	0	0	0	0	0	0.334	0.900	0.435	0.959
PORCN	SOAT1	9606.ENSP00000322304	9606.ENSP00000356591	0	0	0	0	0	0	0	0.421	0.421
PORCN	TBC1D25	9606.ENSP00000322304	9606.ENSP00000365962	0	0	0	0	0.140	0	0	0.369	0.434
PPAN	RRP9	9606.ENSP00000253107	9606.ENSP00000232888	0	0	0	0	0.779	0.163	0	0	0.807
PPAN	TSR2	9606.ENSP00000253107	9606.ENSP00000364293	0	0	0	0	0.407	0	0	0.055	0.416
PPAN	WDR18	9606.ENSP00000253107	9606.ENSP00000476117	0	0	0	0	0.340	0.050	0	0.238	0.480
PPAN	TRMT61A	9606.ENSP00000253107	9606.ENSP00000374399	0	0	0	0	0.572	0	0	0	0.572
PPAN	PPCDC	9606.ENSP00000253107	9606.ENSP00000343190	0	0	0	0	0.091	0	0	0.576	0.599
PPAN	TBL3	9606.ENSP00000253107	9606.ENSP00000454836	0	0	0	0	0.641	0	0	0.174	0.690
PPAN	ZNF622	9606.ENSP00000253107	9606.ENSP00000310042	0	0	0	0	0.269	0	0.540	0.174	0.698
PPAN	WDR46	9606.ENSP00000253107	9606.ENSP00000363746	0	0	0	0	0.725	0.432	0	0	0.837
PPCDC	PPP1CA	9606.ENSP00000343190	9606.ENSP00000326031	0	0	0	0	0.059	0.384	0	0.212	0.503
PPCDC	SLC25A42	9606.ENSP00000343190	9606.ENSP00000326693	0.069	0	0	0	0.358	0	0	0.317	0.556
PPFIA3	PPP2R1A	9606.ENSP00000335614	9606.ENSP00000324804	0	0	0	0	0.062	0.589	0	0.080	0.614
PPM1J	UBE2I	9606.ENSP00000308926	9606.ENSP00000348056	0	0	0	0	0	0.292	0	0.561	0.675
PPM1L	PPP5C	9606.ENSP00000417659	9606.ENSP00000012443	0	0	0	0	0	0.069	0	0.705	0.714
PPM1L	TAOK2	9606.ENSP00000417659	9606.ENSP00000310094	0	0	0	0	0	0	0	0.470	0.470
PPOX	SDHB	9606.ENSP00000356978	9606.ENSP00000364649	0	0	0	0	0.452	0	0	0.079	0.473
PPOX	SLC25A38	9606.ENSP00000356978	9606.ENSP00000497532	0	0	0	0	0.088	0	0	0.679	0.694
PPP1CA	PPP1R3F	9606.ENSP00000326031	9606.ENSP00000055335	0	0	0	0	0	0.304	0.900	0.070	0.929
PPP1CA	PPP2R5B	9606.ENSP00000326031	9606.ENSP00000164133	0	0	0	0	0	0.301	0	0.224	0.434
PPP1CA	PPP1R37	9606.ENSP00000326031	9606.ENSP00000221462	0	0	0	0	0	0.735	0	0.042	0.735
PPP1CA	SF3A2	9606.ENSP00000326031	9606.ENSP00000221494	0	0	0	0	0.088	0.591	0	0.054	0.616
PPP1CA	SGTA	9606.ENSP00000326031	9606.ENSP00000221566	0	0	0	0	0.069	0.098	0	0.403	0.455
PPP1CA	SRSF9	9606.ENSP00000326031	9606.ENSP00000229390	0	0	0	0	0.257	0.131	0	0.404	0.582
PPP1CA	SNX17	9606.ENSP00000326031	9606.ENSP00000233575	0	0	0	0	0.429	0	0	0.050	0.434
PPP1CA	PPP1R7	9606.ENSP00000326031	9606.ENSP00000234038	0	0.021	0	0	0.233	0.961	0.360	0.660	0.992
PPP1CA	SH2D3A	9606.ENSP00000326031	9606.ENSP00000245908	0	0	0	0	0	0.127	0	0.863	0.876
PPP1CA	SYMPK	9606.ENSP00000326031	9606.ENSP00000245934	0	0	0	0	0.055	0.628	0	0.288	0.728
PPP1CA	TRIM28	9606.ENSP00000326031	9606.ENSP00000253024	0	0	0	0	0.262	0.292	0	0.167	0.527
PPP1CA	SPECC1	9606.ENSP00000326031	9606.ENSP00000261503	0	0	0	0	0.065	0	0	0.678	0.686
PPP1CA	PPP1R12C	9606.ENSP00000326031	9606.ENSP00000263433	0	0	0	0	0.088	0.499	0.900	0.133	0.955
PPP1CA	PPP4C	9606.ENSP00000326031	9606.ENSP00000279387	0	0	0.059	0.929	0.435	0.071	0	0.063	0.476
PPP1CA	SSU72	9606.ENSP00000326031	9606.ENSP00000291386	0	0	0	0	0.151	0.322	0.800	0.424	0.924
PPP1CA	RAD9A	9606.ENSP00000326031	9606.ENSP00000311360	0	0	0	0	0.084	0	0	0.377	0.405
PPP1CA	ROCK2	9606.ENSP00000326031	9606.ENSP00000317985	0	0	0	0	0.052	0.091	0.900	0.155	0.917
PPP1CA	PPP2R1A	9606.ENSP00000326031	9606.ENSP00000324804	0	0	0	0	0.253	0.297	0	0.432	0.676
PPP1CA	VRK3	9606.ENSP00000326031	9606.ENSP00000469880	0	0	0	0	0.102	0.330	0	0.115	0.421
PPP1CA	PPP3CA	9606.ENSP00000326031	9606.ENSP00000378323	0	0	0	0.864	0.080	0	0	0.425	0.448
PPP1CA	TGFBR1	9606.ENSP00000326031	9606.ENSP00000447297	0	0	0	0	0.054	0.091	0.500	0.111	0.567
PPP1CA	RASSF7	9606.ENSP00000326031	9606.ENSP00000380713	0	0	0	0	0.062	0.634	0	0.102	0.665
PPP1CA	RUVBL2	9606.ENSP00000326031	9606.ENSP00000473172	0	0	0	0	0.215	0.631	0	0.116	0.722
PPP1CA	TPRN	9606.ENSP00000326031	9606.ENSP00000387100	0	0	0	0	0.044	0.776	0	0.175	0.807
PPP1CA	PPP1R13L	9606.ENSP00000326031	9606.ENSP00000354218	0	0	0	0	0.057	0.847	0	0.174	0.870
PPP1R12C	REXO1	9606.ENSP00000263433	9606.ENSP00000170168	0	0	0	0	0.527	0.042	0	0	0.527
PPP1R12C	ZNF653	9606.ENSP00000263433	9606.ENSP00000293771	0	0	0	0	0.193	0.091	0	0.255	0.406
PPP1R12C	TSC22D4	9606.ENSP00000263433	9606.ENSP00000300181	0	0	0	0	0.368	0	0	0.112	0.414
PPP1R12C	ZNF579	9606.ENSP00000263433	9606.ENSP00000320188	0	0	0	0	0.081	0.091	0	0.364	0.422
PPP1R12C	TMEM259	9606.ENSP00000263433	9606.ENSP00000349087	0	0	0	0	0.487	0	0	0	0.487
PPP1R12C	SCAF1	9606.ENSP00000263433	9606.ENSP00000353769	0	0	0	0	0.534	0.043	0	0.056	0.543
PPP1R12C	ROCK2	9606.ENSP00000263433	9606.ENSP00000317985	0	0	0	0	0.110	0.095	0.900	0.145	0.921
PPP1R13L	PPP1R7	9606.ENSP00000354218	9606.ENSP00000234038	0	0	0	0	0.055	0.514	0	0.208	0.605
PPP1R13L	TP73	9606.ENSP00000354218	9606.ENSP00000367545	0	0	0	0	0	0.236	0.500	0.407	0.753
PPP1R13L	RELA	9606.ENSP00000354218	9606.ENSP00000384273	0	0	0	0	0.096	0.512	0	0.845	0.925
PPP1R26	TICAM1	9606.ENSP00000349274	9606.ENSP00000248244	0	0	0	0	0.150	0.435	0	0.052	0.505
PPP1R26	SIL1	9606.ENSP00000349274	9606.ENSP00000265195	0.050	0	0	0	0.401	0.406	0	0.155	0.676
PPP1R26	TP53I13	9606.ENSP00000349274	9606.ENSP00000301057	0	0	0	0	0.165	0.416	0	0	0.491
PPP1R26	QARS1	9606.ENSP00000349274	9606.ENSP00000307567	0.059	0	0	0	0.309	0.406	0	0.155	0.630
PPP1R26	TMEM134	9606.ENSP00000349274	9606.ENSP00000312615	0	0	0	0	0.068	0	0	0.474	0.489
PPP1R26	TUFM	9606.ENSP00000349274	9606.ENSP00000322439	0	0	0	0	0.676	0.624	0	0.345	0.913
PPP1R26	RPL36AL	9606.ENSP00000349274	9606.ENSP00000346012	0	0	0	0	0.365	0.453	0	0.166	0.685
PPP1R26	STOML1	9606.ENSP00000349274	9606.ENSP00000442478	0	0	0	0	0.092	0.091	0	0.425	0.484
PPP1R26	RPL17	9606.ENSP00000349274	9606.ENSP00000463842	0.054	0	0	0	0.530	0.453	0	0.166	0.770
PPP1R35	TSC22D4	9606.ENSP00000292330	9606.ENSP00000300181	0	0	0	0	0.109	0	0	0.360	0.405
PPP1R37	PRSS36	9606.ENSP00000221462	9606.ENSP00000268281	0	0	0	0	0	0	0	0.410	0.410
PPP1R3F	WDR13	9606.ENSP00000055335	9606.ENSP00000365919	0	0	0	0	0.117	0.045	0	0.404	0.453
PPP1R3F	PPP1R7	9606.ENSP00000055335	9606.ENSP00000234038	0	0	0	0	0	0	0.540	0.072	0.554
PPP1R7	TTC1	9606.ENSP00000234038	9606.ENSP00000231238	0	0	0	0	0.785	0	0	0	0.785
PPP1R7	PRPF6	9606.ENSP00000234038	9606.ENSP00000266079	0	0	0	0	0.337	0.135	0	0	0.402
PPP1R7	ZFYVE28	9606.ENSP00000234038	9606.ENSP00000290974	0	0	0	0	0.056	0	0	0.434	0.442
PPP1R7	TSR2	9606.ENSP00000234038	9606.ENSP00000364293	0	0	0	0	0.455	0	0	0.051	0.460
PPP1R7	WDR83	9606.ENSP00000234038	9606.ENSP00000402653	0	0.472	0	0	0.060	0	0	0.068	0.497
PPP1R7	PQBP1	9606.ENSP00000234038	9606.ENSP00000498362	0	0	0	0	0.201	0.413	0	0	0.511
PPP2R1A	PPP5C	9606.ENSP00000324804	9606.ENSP00000012443	0	0	0	0	0.109	0.294	0	0.223	0.469
PPP2R1A	PPP2R5B	9606.ENSP00000324804	9606.ENSP00000164133	0	0	0	0	0.110	0.996	0.800	0.646	0.999
PPP2R1A	UQCRC1	9606.ENSP00000324804	9606.ENSP00000203407	0	0	0	0	0.452	0	0	0	0.452
PPP2R1A	STUB1	9606.ENSP00000324804	9606.ENSP00000219548	0	0	0	0	0.100	0.333	0	0.262	0.519
PPP2R1A	UBE2M	9606.ENSP00000324804	9606.ENSP00000253023	0	0	0	0	0.203	0.292	0	0.045	0.414
PPP2R1A	TRIM28	9606.ENSP00000324804	9606.ENSP00000253024	0	0	0	0	0.400	0	0	0.051	0.406
PPP2R1A	SMG9	9606.ENSP00000324804	9606.ENSP00000270066	0	0	0	0	0.058	0	0.500	0	0.508
PPP2R1A	PPP4C	9606.ENSP00000324804	9606.ENSP00000279387	0	0	0	0	0.159	0.838	0.540	0.773	0.984
PPP2R1A	RPS6KB2	9606.ENSP00000324804	9606.ENSP00000308413	0	0	0	0	0.066	0.130	0.900	0.154	0.922
PPP2R1A	UPF1	9606.ENSP00000324804	9606.ENSP00000470142	0	0	0	0	0.221	0.094	0.500	0	0.616
PPP2R1A	PRR14	9606.ENSP00000324804	9606.ENSP00000441641	0	0	0	0	0.047	0.722	0	0	0.723
PPP2R1A	SUPT5H	9606.ENSP00000324804	9606.ENSP00000470252	0	0	0	0	0.189	0.831	0	0.123	0.869
PPP2R1A	PRKCZ	9606.ENSP00000324804	9606.ENSP00000367830	0	0	0	0	0	0	0.900	0.081	0.904
PPP2R1A	RELA	9606.ENSP00000324804	9606.ENSP00000384273	0	0	0	0	0.115	0.295	0.900	0.055	0.933
PPP2R1A	PPP3CA	9606.ENSP00000324804	9606.ENSP00000378323	0	0	0	0	0.055	0.297	0.900	0.245	0.943
PPP2R1A	STK25	9606.ENSP00000324804	9606.ENSP00000325748	0	0	0	0	0.188	0.994	0	0.396	0.996
PPP2R1A	STRN4	9606.ENSP00000324804	9606.ENSP00000375777	0	0	0	0	0.144	0.994	0	0.744	0.998
PPP2R5B	PPP3CA	9606.ENSP00000164133	9606.ENSP00000378323	0	0	0	0	0.055	0.301	0.540	0.221	0.731
PPP2R5B	PPP4C	9606.ENSP00000164133	9606.ENSP00000279387	0	0	0	0	0.042	0.301	0.540	0.332	0.766
PPP3CA	PPP4C	9606.ENSP00000378323	9606.ENSP00000279387	0	0	0	0.885	0.054	0	0.540	0.063	0.556
PPP3CA	SSH3	9606.ENSP00000378323	9606.ENSP00000312081	0	0	0	0	0.044	0.138	0.900	0.102	0.916
PPP3CA	SEC13	9606.ENSP00000378323	9606.ENSP00000373312	0	0	0	0	0.047	0.050	0	0.540	0.547
PPP4C	PRPF19	9606.ENSP00000279387	9606.ENSP00000227524	0	0	0	0	0.083	0.368	0	0.135	0.455
PPP4C	RAP2A	9606.ENSP00000279387	9606.ENSP00000245304	0	0	0	0	0.055	0.126	0	0.353	0.418
PPP4C	SYMPK	9606.ENSP00000279387	9606.ENSP00000245934	0	0	0	0	0.127	0.312	0	0.116	0.422
PPP4C	TRIM28	9606.ENSP00000279387	9606.ENSP00000253024	0	0	0	0	0.165	0.510	0	0.255	0.668
PPP4C	SSU72	9606.ENSP00000279387	9606.ENSP00000291386	0	0	0	0	0.244	0.212	0	0.120	0.429
PPP4C	TBX6	9606.ENSP00000279387	9606.ENSP00000378650	0	0	0	0	0	0.045	0	0.429	0.431
PPP4C	TMEM219	9606.ENSP00000279387	9606.ENSP00000457492	0	0	0	0	0.055	0	0	0.434	0.443
PPP4C	SF3B2	9606.ENSP00000279387	9606.ENSP00000318861	0	0	0	0	0.138	0.389	0	0	0.451
PPP4C	TAOK2	9606.ENSP00000279387	9606.ENSP00000310094	0	0	0	0	0.049	0	0	0.468	0.472
PPP4C	YPEL3	9606.ENSP00000279387	9606.ENSP00000381821	0	0	0	0	0.056	0	0	0.496	0.503
PPP4C	RELA	9606.ENSP00000279387	9606.ENSP00000384273	0	0	0	0	0.124	0.354	0	0.512	0.700
PPP4C	RPA2	9606.ENSP00000279387	9606.ENSP00000363017	0	0	0	0	0.074	0.375	0.400	0.419	0.771
PPP4C	SUPT5H	9606.ENSP00000279387	9606.ENSP00000470252	0	0	0	0	0.138	0.796	0	0.175	0.842
PPP5C	STUB1	9606.ENSP00000012443	9606.ENSP00000219548	0	0	0	0.604	0.116	0	0.540	0.100	0.602
PPP5C	RUVBL2	9606.ENSP00000012443	9606.ENSP00000473172	0	0	0	0	0.185	0	0.540	0.136	0.648
PPP5C	SDF2	9606.ENSP00000012443	9606.ENSP00000247020	0	0	0	0	0.056	0	0.720	0	0.724
PPP5C	USP5	9606.ENSP00000012443	9606.ENSP00000229268	0	0	0	0	0.757	0	0	0.065	0.764
PPT2	SKIV2L	9606.ENSP00000354608	9606.ENSP00000364543	0	0	0	0	0.050	0.052	0	0.418	0.430
PPT2	ZDHHC16	9606.ENSP00000354608	9606.ENSP00000377357	0	0	0	0	0.096	0	0	0.429	0.463
PPT2	ZBTB12	9606.ENSP00000354608	9606.ENSP00000364677	0	0	0	0	0	0	0	0.491	0.491
PQBP1	SF3A2	9606.ENSP00000498362	9606.ENSP00000221494	0	0	0	0	0.056	0.591	0	0.190	0.659
PQBP1	PRPF19	9606.ENSP00000498362	9606.ENSP00000227524	0	0	0	0	0.067	0	0.800	0.157	0.828
PQBP1	SNRPA	9606.ENSP00000498362	9606.ENSP00000243563	0	0	0	0	0.126	0.183	0.400	0.145	0.584
PQBP1	SUGP1	9606.ENSP00000498362	9606.ENSP00000247001	0	0	0	0	0.140	0.468	0	0	0.522
PQBP1	RBM42	9606.ENSP00000498362	9606.ENSP00000262633	0	0	0	0	0.177	0	0.400	0.167	0.553
PQBP1	PRPF6	9606.ENSP00000498362	9606.ENSP00000266079	0	0	0	0	0.197	0	0.800	0.079	0.839
PQBP1	ZMAT2	9606.ENSP00000498362	9606.ENSP00000274712	0	0	0	0	0.102	0	0.800	0.398	0.882
PQBP1	SART1	9606.ENSP00000498362	9606.ENSP00000310448	0	0	0	0	0.067	0	0.400	0.175	0.497
PQBP1	PRPF31	9606.ENSP00000498362	9606.ENSP00000324122	0	0	0	0	0.075	0	0.400	0.138	0.479
PQBP1	SRRT	9606.ENSP00000498362	9606.ENSP00000480421	0	0	0	0	0.079	0	0.800	0.133	0.826
PQBP1	ZCCHC3	9606.ENSP00000498362	9606.ENSP00000484056	0	0	0	0	0.075	0	0	0.485	0.503
PRDX2	TUFM	9606.ENSP00000301522	9606.ENSP00000322439	0	0	0	0	0.123	0.085	0	0.337	0.422
PRICKLE3	RHOD	9606.ENSP00000470248	9606.ENSP00000308576	0	0	0	0	0.047	0.130	0	0.353	0.416
PRKCZ	STUB1	9606.ENSP00000367830	9606.ENSP00000219548	0	0	0	0	0.054	0.349	0	0.440	0.625
PRKCZ	TWF2	9606.ENSP00000367830	9606.ENSP00000303908	0	0	0	0	0.063	0	0	0.471	0.483
PRKCZ	TRIM41	9606.ENSP00000367830	9606.ENSP00000320869	0	0	0	0	0.042	0.461	0	0	0.462
PRKCZ	STK11	9606.ENSP00000367830	9606.ENSP00000324856	0	0	0	0.609	0.053	0.095	0.900	0.474	0.948
PRKCZ	SMURF1	9606.ENSP00000367830	9606.ENSP00000354621	0	0	0	0	0.061	0.071	0.500	0.594	0.799
PRKCZ	SLC39A13	9606.ENSP00000367830	9606.ENSP00000354689	0	0	0	0	0	0	0	0.406	0.406
PRKCZ	TGFBR1	9606.ENSP00000367830	9606.ENSP00000447297	0	0	0	0	0.055	0	0.500	0.159	0.568
PRKCZ	RELA	9606.ENSP00000367830	9606.ENSP00000384273	0	0	0	0	0	0.647	0	0.348	0.760
PRKCZ	SQSTM1	9606.ENSP00000367830	9606.ENSP00000374455	0	0	0	0	0	0.919	0	0.942	0.995
PRKRIP1	PRPF19	9606.ENSP00000419270	9606.ENSP00000227524	0	0	0	0	0.062	0.800	0	0.057	0.807
PRKRIP1	SYF2	9606.ENSP00000419270	9606.ENSP00000236273	0	0	0	0	0.121	0.800	0.800	0.091	0.963
PRKRIP1	SUGP1	9606.ENSP00000419270	9606.ENSP00000247001	0	0	0	0	0.463	0	0	0.065	0.476
PRKRIP1	YJU2	9606.ENSP00000419270	9606.ENSP00000262962	0	0	0	0	0.168	0	0.500	0.541	0.792
PRKRIP1	U2AF2	9606.ENSP00000419270	9606.ENSP00000307863	0	0	0	0	0.097	0	0.500	0	0.529
PRKRIP1	XAB2	9606.ENSP00000419270	9606.ENSP00000351137	0	0	0	0	0.045	0.800	0	0.149	0.823
PRKRIP1	SNRPB	9606.ENSP00000419270	9606.ENSP00000412566	0	0	0	0	0.048	0.800	0	0	0.801
PRPF19	SF3A2	9606.ENSP00000227524	9606.ENSP00000221494	0	0	0	0	0.191	0.996	0	0.296	0.997
PRPF19	SAP18	9606.ENSP00000227524	9606.ENSP00000481842	0	0	0	0	0.389	0	0	0.067	0.405
PRPF19	SF1	9606.ENSP00000227524	9606.ENSP00000366604	0	0	0	0	0.153	0.125	0	0.289	0.427
PRPF19	SCAF1	9606.ENSP00000227524	9606.ENSP00000353769	0	0	0	0	0.356	0	0	0.183	0.451
PRPF19	RUVBL2	9606.ENSP00000227524	9606.ENSP00000473172	0	0	0	0	0.322	0.068	0	0.211	0.458
PRPF19	UPF1	9606.ENSP00000227524	9606.ENSP00000470142	0	0	0	0	0.393	0	0	0.144	0.458
PRPF19	SRRT	9606.ENSP00000227524	9606.ENSP00000480421	0	0	0	0	0.426	0	0	0.103	0.463
PRPF19	SNRNP35	9606.ENSP00000227524	9606.ENSP00000403310	0	0	0	0	0.138	0.114	0	0.381	0.486
PRPF19	XRCC1	9606.ENSP00000227524	9606.ENSP00000262887	0	0	0	0	0.063	0	0.400	0.167	0.490
PRPF19	RNPS1	9606.ENSP00000227524	9606.ENSP00000457723	0	0	0	0	0.275	0.205	0	0.227	0.516
PRPF19	WDR83	9606.ENSP00000227524	9606.ENSP00000402653	0	0	0	0.626	0.066	0.497	0	0.053	0.516
PRPF19	PRPF31	9606.ENSP00000227524	9606.ENSP00000324122	0	0	0	0	0.085	0.127	0	0.445	0.518
PRPF19	ZNF282	9606.ENSP00000227524	9606.ENSP00000477841	0	0	0	0	0.536	0	0	0	0.536
PRPF19	TAF15	9606.ENSP00000227524	9606.ENSP00000474096	0	0	0	0	0.453	0.201	0	0.086	0.565
PRPF19	ZNF598	9606.ENSP00000227524	9606.ENSP00000455308	0	0	0	0	0.594	0	0	0	0.594
PRPF19	ZMAT2	9606.ENSP00000227524	9606.ENSP00000274712	0	0	0	0	0.305	0.126	0.400	0.270	0.698
PRPF19	PTBP1	9606.ENSP00000227524	9606.ENSP00000349428	0	0	0	0	0.707	0	0	0.069	0.715
PRPF19	RPA2	9606.ENSP00000227524	9606.ENSP00000363017	0	0	0	0	0.145	0.625	0	0.310	0.759
PRPF19	RBM10	9606.ENSP00000227524	9606.ENSP00000328848	0	0	0	0	0.198	0.776	0	0.079	0.820
PRPF19	PRPF6	9606.ENSP00000227524	9606.ENSP00000266079	0	0	0	0	0.200	0.652	0.400	0.323	0.872
PRPF19	WDR25	9606.ENSP00000227524	9606.ENSP00000334148	0	0	0	0.566	0.104	0.838	0	0.214	0.875
PRPF19	SNRPA	9606.ENSP00000227524	9606.ENSP00000243563	0	0	0	0	0.275	0.888	0	0.409	0.948
PRPF19	U2AF2	9606.ENSP00000227524	9606.ENSP00000307863	0	0	0	0	0.788	0.545	0.500	0.433	0.969
PRPF19	SART1	9606.ENSP00000227524	9606.ENSP00000310448	0	0	0	0	0.382	0.978	0	0.360	0.990
PRPF19	ZNF830	9606.ENSP00000227524	9606.ENSP00000354518	0	0	0	0	0.050	0.667	0.800	0.873	0.990
PRPF19	SF3B2	9606.ENSP00000227524	9606.ENSP00000318861	0	0	0	0	0.211	0.991	0	0.130	0.993
PRPF19	SNRPB	9606.ENSP00000227524	9606.ENSP00000412566	0	0	0	0	0.197	0.933	0.900	0.193	0.995
PRPF19	YJU2	9606.ENSP00000227524	9606.ENSP00000262962	0	0	0	0	0.083	0.997	0.540	0.300	0.999
PRPF19	XAB2	9606.ENSP00000227524	9606.ENSP00000351137	0	0	0	0	0.142	0.997	0.900	0.829	0.999
PRPF19	SYF2	9606.ENSP00000227524	9606.ENSP00000236273	0	0	0	0	0.063	0.995	0.900	0.508	0.999
PRPF31	SF3A2	9606.ENSP00000324122	9606.ENSP00000221494	0	0	0	0	0.159	0.978	0.900	0.644	0.999
PRPF31	SYF2	9606.ENSP00000324122	9606.ENSP00000236273	0	0	0	0	0.044	0	0	0.433	0.435
PRPF31	SNRPA	9606.ENSP00000324122	9606.ENSP00000243563	0	0	0	0	0.169	0.897	0.540	0.373	0.972
PRPF31	SUGP1	9606.ENSP00000324122	9606.ENSP00000247001	0	0	0	0	0.083	0	0.500	0	0.521
PRPF31	RBM42	9606.ENSP00000324122	9606.ENSP00000262633	0	0	0	0	0.220	0.829	0.540	0.426	0.960
PRPF31	PRPF6	9606.ENSP00000324122	9606.ENSP00000266079	0	0	0	0	0.178	0.999	0.900	0.996	0.999
PRPF31	ZMAT2	9606.ENSP00000324122	9606.ENSP00000274712	0	0	0	0	0.098	0.896	0.900	0.578	0.995
PRPF31	ROM1	9606.ENSP00000324122	9606.ENSP00000278833	0	0	0	0	0	0	0	0.754	0.754
PRPF31	TUT1	9606.ENSP00000324122	9606.ENSP00000308000	0	0	0	0	0.056	0.785	0	0.203	0.824
PRPF31	ZNHIT2	9606.ENSP00000324122	9606.ENSP00000308548	0	0	0	0	0.067	0.090	0	0.367	0.416
PRPF31	SART1	9606.ENSP00000324122	9606.ENSP00000310448	0	0	0	0	0.304	0.995	0.900	0.797	0.999
